<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
comex.GC,D,29/07/21,00:00:00,1834.4000000
comex.GC,D,30/07/21,00:00:00,1816.9000000
comex.GC,D,01/08/21,00:00:00,1816.6000000
comex.GC,D,02/08/21,00:00:00,1816.0000000
comex.GC,D,03/08/21,00:00:00,1814.1000000
comex.GC,D,04/08/21,00:00:00,1814.5000000
comex.GC,D,05/08/21,00:00:00,1805.6000000
comex.GC,D,06/08/21,00:00:00,1763.5000000
comex.GC,D,08/08/21,00:00:00,1721.6000000
comex.GC,D,09/08/21,00:00:00,1733.0000000
comex.GC,D,10/08/21,00:00:00,1727.8000000
comex.GC,D,11/08/21,00:00:00,1753.9000000
comex.GC,D,12/08/21,00:00:00,1754.9000000
comex.GC,D,13/08/21,00:00:00,1781.5000000
comex.GC,D,15/08/21,00:00:00,1780.2000000
comex.GC,D,16/08/21,00:00:00,1789.3000000
comex.GC,D,17/08/21,00:00:00,1788.0000000
comex.GC,D,18/08/21,00:00:00,1789.4000000
comex.GC,D,19/08/21,00:00:00,1781.2000000
comex.GC,D,20/08/21,00:00:00,1782.6000000
comex.GC,D,22/08/21,00:00:00,1780.3000000
comex.GC,D,23/08/21,00:00:00,1807.3000000
comex.GC,D,24/08/21,00:00:00,1803.8000000
comex.GC,D,25/08/21,00:00:00,1793.4000000
comex.GC,D,26/08/21,00:00:00,1795.5000000
comex.GC,D,27/08/21,00:00:00,1820.5000000
comex.GC,D,29/08/21,00:00:00,1821.1000000
comex.GC,D,30/08/21,00:00:00,1812.9000000
comex.GC,D,31/08/21,00:00:00,1817.2000000
comex.GC,D,01/09/21,00:00:00,1815.6000000
comex.GC,D,02/09/21,00:00:00,1811.4000000
comex.GC,D,03/09/21,00:00:00,1829.9000000
comex.GC,D,05/09/21,00:00:00,1829.8000000
comex.GC,D,06/09/21,00:00:00,1825.8000000
comex.GC,D,07/09/21,00:00:00,1797.5000000
comex.GC,D,08/09/21,00:00:00,1792.4000000
comex.GC,D,09/09/21,00:00:00,1796.6000000
comex.GC,D,10/09/21,00:00:00,1788.2000000
comex.GC,D,12/09/21,00:00:00,1788.8000000
comex.GC,D,13/09/21,00:00:00,1794.5000000
comex.GC,D,14/09/21,00:00:00,1805.5000000
comex.GC,D,15/09/21,00:00:00,1796.2000000
comex.GC,D,16/09/21,00:00:00,1754.1000000
comex.GC,D,17/09/21,00:00:00,1753.9000000
comex.GC,D,19/09/21,00:00:00,1754.4000000
comex.GC,D,20/09/21,00:00:00,1765.7000000
comex.GC,D,21/09/21,00:00:00,1775.5000000
comex.GC,D,22/09/21,00:00:00,1767.7000000
comex.GC,D,23/09/21,00:00:00,1746.3000000
comex.GC,D,24/09/21,00:00:00,1750.6000000
comex.GC,D,26/09/21,00:00:00,1749.7000000
comex.GC,D,27/09/21,00:00:00,1751.3000000
comex.GC,D,28/09/21,00:00:00,1735.2000000
comex.GC,D,29/09/21,00:00:00,1728.6000000
comex.GC,D,30/09/21,00:00:00,1753.6000000
comex.GC,D,01/10/21,00:00:00,1761.3000000
comex.GC,D,03/10/21,00:00:00,1764.0000000
comex.GC,D,04/10/21,00:00:00,1768.7000000
comex.GC,D,05/10/21,00:00:00,1759.9000000
