<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
LME.Copper,D,29/07/21,00:00:00,9936.2674100
LME.Copper,D,30/07/21,00:00:00,9869.0261950
LME.Copper,D,01/08/21,00:00:00,9902.0956450
LME.Copper,D,02/08/21,00:00:00,9781.9433100
LME.Copper,D,03/08/21,00:00:00,9671.7118100
LME.Copper,D,04/08/21,00:00:00,9576.9127200
LME.Copper,D,05/08/21,00:00:00,9616.5960600
LME.Copper,D,06/08/21,00:00:00,9564.7872550
LME.Copper,D,08/08/21,00:00:00,9543.8432700
LME.Copper,D,09/08/21,00:00:00,9508.5691900
LME.Copper,D,10/08/21,00:00:00,9548.2525300
LME.Copper,D,11/08/21,00:00:00,9708.0882050
LME.Copper,D,12/08/21,00:00:00,9639.7446750
LME.Copper,D,13/08/21,00:00:00,9612.1868000
LME.Copper,D,15/08/21,00:00:00,9580.2196650
LME.Copper,D,16/08/21,00:00:00,9546.0479000
LME.Copper,D,17/08/21,00:00:00,9350.9381450
LME.Copper,D,18/08/21,00:00:00,9010.3228100
LME.Copper,D,19/08/21,00:00:00,9009.2204950
LME.Copper,D,20/08/21,00:00:00,9137.0890350
LME.Copper,D,22/08/21,00:00:00,9228.5811800
LME.Copper,D,23/08/21,00:00:00,9310.1524900
LME.Copper,D,24/08/21,00:00:00,9371.8821300
LME.Copper,D,25/08/21,00:00:00,9339.9149950
LME.Copper,D,26/08/21,00:00:00,9321.1756400
LME.Copper,D,27/08/21,00:00:00,9522.8992850
LME.Copper,D,29/08/21,00:00:00,9583.5266100
LME.Copper,D,30/08/21,00:00:00,9607.7775400
LME.Copper,D,31/08/21,00:00:00,9538.3316950
LME.Copper,D,01/09/21,00:00:00,9457.8627000
LME.Copper,D,02/09/21,00:00:00,9524.0016000
LME.Copper,D,03/09/21,00:00:00,9563.6849400
LME.Copper,D,05/09/21,00:00:00,9506.3645600
LME.Copper,D,06/09/21,00:00:00,9501.9553000
LME.Copper,D,07/09/21,00:00:00,9411.5654700
LME.Copper,D,08/09/21,00:00:00,9349.8358300
LME.Copper,D,09/09/21,00:00:00,9564.7872550
LME.Copper,D,10/09/21,00:00:00,9764.3062700
LME.Copper,D,12/09/21,00:00:00,9773.1247900
LME.Copper,D,13/09/21,00:00:00,9612.1868000
LME.Copper,D,14/09/21,00:00:00,9537.2293800
LME.Copper,D,15/09/21,00:00:00,9624.3122650
LME.Copper,D,16/09/21,00:00:00,9497.5460400
LME.Copper,D,17/09/21,00:00:00,9347.6312000
LME.Copper,D,19/09/21,00:00:00,9170.1584850
LME.Copper,D,20/09/21,00:00:00,9120.5543100
LME.Copper,D,21/09/21,00:00:00,9274.8784100
LME.Copper,D,22/09/21,00:00:00,9282.5946150
LME.Copper,D,23/09/21,00:00:00,9354.2450900
LME.Copper,D,24/09/21,00:00:00,9440.2256600
LME.Copper,D,26/09/21,00:00:00,9456.7603850
LME.Copper,D,27/09/21,00:00:00,9473.2951100
LME.Copper,D,28/09/21,00:00:00,9335.5057350
LME.Copper,D,29/09/21,00:00:00,9259.4460000
LME.Copper,D,30/09/21,00:00:00,8964.0255800
LME.Copper,D,01/10/21,00:00:00,9278.1853550
LME.Copper,D,03/10/21,00:00:00,9250.6274800
